Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,Category
22-12-2016,26.0,32.0,28.4,76.0,0.4,3.5,5.0,250.0,3.0,W ,Sun
23-12-2016,26.0,33.2,29.2,73.0,0.5,4.3,6.0,280.0,3.0,W ,Sun
24-12-2016,27.0,32.2,28.8,74.0,0.0,7.0,5.0,250.0,3.0,W ,Sun
25-12-2016,26.0,32.4,28.2,75.0,0.0,2.5,3.0,290.0,1.0,N ,Sun
26-12-2016,26.0,31.4,28.6,79.0,8888.0,1.2,5.0,300.0,2.0,W ,Rain
27-12-2016,26.0,31.6,28.1,75.0,7.0,2.0,5.0,260.0,2.0,N ,Rain
28-12-2016,25.0,33.0,29.8,67.0,0.0,1.0,5.0,260.0,2.0,W ,Sun
29-12-2016,27.0,31.0,28.6,75.0,0.0,5.0,6.0,300.0,3.0,W ,Sun
30-12-2016,27.0,31.6,28.7,75.0,0.0,2.6,5.0,320.0,2.0,N ,Sun
31-12-2016,25.0,33.0,28.6,76.0,0.0,2.0,5.0,320.0,2.0,NW,Sun
01-01-2017,26.0,34.4,29.9,70.0,0.2,5.0,4.0,300.0,2.0,W ,Sun
02-01-2017,27.0,34.2,30.2,68.0,0.0,7.5,4.0,290.0,2.0,N ,Sun
03-01-2017,26.0,33.8,29.9,71.0,0.0,8.2,6.0,310.0,2.0,N ,Sun
04-01-2017,25.0,30.4,27.4,79.0,38.7,5.0,3.0,250.0,2.0,NW,Rain
05-01-2017,25.0,31.4,28.0,81.0,9.0,,4.0,270.0,1.0,N ,Rain
06-01-2017,25.0,31.0,27.7,85.0,45.0,,3.0,320.0,1.0,N ,Rain
07-01-2017,26.0,31.8,28.7,76.0,3.0,5.3,4.0,290.0,2.0,W ,Drizzle
08-01-2017,26.0,31.8,29.1,72.0,0.0,4.0,4.0,300.0,2.0,NW,Sun
09-01-2017,25.0,31.4,27.9,77.0,0.3,6.8,4.0,290.0,1.0,N ,Sun
10-01-2017,25.0,31.2,27.8,83.0,12.5,1.0,5.0,300.0,1.0,N ,Rain
11-01-2017,25.0,,27.4,87.0,5.6,5.2,4.0,260.0,1.0,N ,Rain
12-01-2017,25.0,33.0,28.1,78.0,17.2,1.1,5.0,250.0,2.0,W ,Rain
13-01-2017,25.0,31.6,28.3,75.0,0.0,4.3,8.0,220.0,3.0,W ,Sun
14-01-2017,26.0,28.2,26.7,78.0,0.0,1.7,6.0,210.0,2.0,N ,Sun
15-01-2017,25.0,31.0,28.0,77.0,3.0,0.6,4.0,260.0,3.0,SW,Drizzle
16-01-2017,26.0,30.0,26.4,87.0,1.8,0.0,4.0,260.0,2.0,W ,Drizzle
17-01-2017,24.0,31.8,27.3,77.0,30.2,0.2,6.0,330.0,2.0,SW,Rain
18-01-2017,25.0,31.8,28.6,73.0,8888.0,3.0,5.0,20.0,2.0,N ,Rain
19-01-2017,25.0,33.0,28.2,76.0,0.0,5.6,6.0,270.0,4.0,W ,Sun
20-01-2017,26.0,34.4,29.7,66.0,0.0,9.3,8.0,220.0,2.0,W ,Sun
21-01-2017,25.0,31.8,28.8,74.0,0.0,9.5,6.0,330.0,2.0,N ,Sun
22-01-2017,26.0,30.8,28.4,78.0,0.0,6.0,6.0,300.0,3.0,W ,Sun
23-01-2017,26.0,34.0,29.0,71.0,0.0,3.2,7.0,250.0,3.0,W ,Sun
24-01-2017,27.0,32.6,28.6,77.0,0.0,6.6,4.0,290.0,2.0,W ,Sun
25-01-2017,26.0,32.0,28.9,74.0,0.0,5.0,7.0,320.0,2.0,NW,Sun
26-01-2017,24.0,30.2,27.3,83.0,17.2,3.7,5.0,300.0,2.0,N ,Rain
27-01-2017,25.0,31.0,28.0,78.0,8888.0,0.0,4.0,260.0,2.0,NW,Rain
28-01-2017,26.0,29.2,27.4,83.0,6.6,0.0,5.0,250.0,2.0,W ,Rain
29-01-2017,25.0,29.2,27.0,82.0,17.2,0.0,5.0,330.0,2.0,N ,Rain
30-01-2017,25.0,30.8,27.3,82.0,3.7,0.2,4.0,290.0,1.0,N ,Drizzle
31-01-2017,25.0,29.0,26.6,85.0,3.0,1.0,4.0,300.0,1.0,N ,Drizzle
01-02-2017,24.0,29.6,26.2,85.0,16.7,0.0,4.0,320.0,1.0,N ,Rain
02-02-2017,25.0,30.4,26.7,84.0,5.0,0.5,3.0,310.0,1.0,N ,Drizzle
03-02-2017,25.0,29.2,25.9,84.0,11.4,0.8,4.0,250.0,2.0,W ,Rain
04-02-2017,24.0,32.0,27.6,78.0,29.8,1.3,8.0,260.0,4.0,W ,Rain
05-02-2017,25.0,32.4,28.6,75.0,8888.0,6.0,7.0,320.0,3.0,W ,Rain
06-02-2017,26.0,31.6,28.3,73.0,3.6,6.5,4.0,280.0,2.0,W ,Drizzle
07-02-2017,26.0,31.6,28.6,74.0,3.2,5.2,6.0,330.0,2.0,N ,Drizzle
08-02-2017,25.0,31.8,28.0,75.0,0.0,3.0,6.0,330.0,3.0,NW,Sun
09-02-2017,26.0,29.4,27.4,79.0,0.0,2.5,4.0,280.0,2.0,N ,Sun
10-02-2017,25.0,29.0,26.4,87.0,8.3,0.4,4.0,320.0,1.0,W ,Rain
11-02-2017,24.0,28.8,26.0,87.0,25.9,0.0,6.0,310.0,2.0,N ,Rain
12-02-2017,25.0,29.6,27.2,84.0,26.9,0.0,5.0,330.0,2.0,N ,Rain
13-02-2017,24.0,30.6,27.4,81.0,21.5,2.5,6.0,290.0,2.0,N ,Rain
14-02-2017,24.0,30.4,26.5,85.0,42.0,,5.0,310.0,2.0,N ,Rain
15-02-2017,24.0,30.6,26.7,83.0,29.8,2.2,7.0,320.0,2.0,N ,Rain
16-02-2017,24.0,30.6,27.2,83.0,13.4,7.5,5.0,310.0,2.0,NW,Rain
17-02-2017,24.0,30.6,27.1,84.0,30.7,5.1,5.0,320.0,1.0,N ,Rain
18-02-2017,25.0,29.8,27.9,80.0,0.0,5.6,5.0,310.0,2.0,N ,Sun
19-02-2017,26.0,29.0,26.7,90.0,16.3,2.0,4.0,290.0,1.0,NW,Rain
20-02-2017,25.0,27.6,26.1,94.0,9.2,0.0,2.0,320.0,0.0,N ,Rain
21-02-2017,23.0,29.4,25.8,88.0,179.7,,3.0,250.0,1.0,N ,Rain
22-02-2017,24.0,31.8,27.5,82.0,10.8,,6.0,310.0,2.0,N ,Rain
23-02-2017,24.0,32.0,27.4,81.0,14.5,8.7,6.0,310.0,2.0,N ,Rain
24-02-2017,25.0,30.4,27.5,84.0,0.6,5.0,6.0,320.0,2.0,N ,Sun
25-02-2017,26.0,32.4,28.5,75.0,0.0,4.2,6.0,290.0,2.0,W ,Sun
26-02-2017,25.0,30.8,27.5,83.0,10.0,2.0,6.0,310.0,2.0,N ,Rain
27-02-2017,25.0,31.6,28.1,80.0,1.0,8.0,5.0,320.0,2.0,NW,Drizzle
28-02-2017,25.0,30.8,28.2,80.0,10.5,6.5,4.0,320.0,1.0,N ,Rain
01-03-2017,26.0,32.2,28.1,78.0,0.7,3.4,6.0,340.0,1.0,N ,Sun
02-03-2017,26.0,31.6,28.2,78.0,0.0,5.0,5.0,290.0,2.0,N ,Sun
03-03-2017,26.0,30.8,27.8,84.0,7.0,,4.0,300.0,1.0,N ,Rain
04-03-2017,25.0,31.5,27.6,80.0,3.6,4.0,4.0,310.0,1.0,N ,Drizzle
05-03-2017,25.0,31.4,28.4,77.0,0.0,,4.0,310.0,2.0,NW,Sun
06-03-2017,26.0,31.6,28.7,75.0,0.0,9.0,5.0,300.0,1.0,N ,Sun
07-03-2017,25.0,30.2,27.7,79.0,0.0,3.5,5.0,250.0,1.0,N ,Sun
08-03-2017,24.0,31.5,28.0,79.0,18.4,1.2,4.0,330.0,2.0,N ,Rain
09-03-2017,25.0,30.8,28.1,78.0,0.0,5.0,4.0,300.0,1.0,N ,Sun
10-03-2017,26.0,31.2,28.3,78.0,0.0,8.3,5.0,270.0,1.0,N ,Sun
11-03-2017,25.0,31.6,27.8,79.0,0.0,5.6,5.0,300.0,2.0,N ,Sun
12-03-2017,26.0,33.0,28.6,75.0,0.0,7.5,4.0,350.0,1.0,N ,Sun
13-03-2017,26.0,34.4,28.8,73.0,2.1,5.0,5.0,320.0,1.0,N ,Drizzle
14-03-2017,26.0,33.4,29.4,72.0,0.0,,6.0,260.0,2.0,NW,Sun
15-03-2017,27.0,34.0,29.8,67.0,2.4,2.6,5.0,240.0,2.0,W ,Drizzle
16-03-2017,26.0,32.6,28.5,75.0,0.0,4.0,4.0,340.0,2.0,N ,Sun
17-03-2017,26.0,32.0,28.6,80.0,0.0,,3.0,340.0,1.0,N ,Sun
18-03-2017,26.0,32.4,27.0,82.0,6.0,3.2,4.0,260.0,1.0,N ,Rain
19-03-2017,26.0,31.6,27.9,79.0,7.4,0.3,5.0,300.0,2.0,N ,Rain
20-03-2017,26.0,31.0,27.6,80.0,0.5,6.0,3.0,270.0,1.0,N ,Sun
21-03-2017,26.0,31.0,28.1,81.0,13.0,1.0,5.0,300.0,1.0,N ,Rain
22-03-2017,25.0,31.0,27.4,84.0,13.5,4.0,5.0,320.0,2.0,NW,Rain
23-03-2017,24.0,29.0,25.9,86.0,16.0,1.2,3.0,320.0,1.0,N ,Rain
24-03-2017,24.0,32.2,28.1,79.0,6.4,1.4,5.0,310.0,1.0,N ,Rain
25-03-2017,27.0,,28.6,79.0,0.0,9.0,4.0,320.0,1.0,N ,Sun
26-03-2017,26.0,32.0,28.6,80.0,0.0,0.8,5.0,320.0,1.0,N ,Sun
27-03-2017,,31.8,27.4,80.0,18.4,1.8,4.0,280.0,1.0,N ,Rain
28-03-2017,25.0,32.2,27.4,82.0,0.0,7.3,5.0,310.0,1.0,N ,Sun
29-03-2017,25.0,33.6,28.8,76.0,23.3,8.0,3.0,130.0,1.0,N ,Rain
30-03-2017,26.0,32.6,28.6,73.0,0.0,6.0,4.0,270.0,2.0,W ,Sun
31-03-2017,26.0,30.0,26.9,83.0,0.0,6.0,3.0,270.0,1.0,N ,Sun
01-04-2017,26.0,33.0,27.9,79.0,10.2,0.4,7.0,130.0,1.0,N ,Rain
02-04-2017,25.0,32.8,27.3,84.0,49.6,5.0,4.0,320.0,1.0,N ,Rain
03-04-2017,25.0,31.8,27.8,78.0,13.3,4.0,3.0,330.0,1.0,N ,Rain
04-04-2017,25.0,33.2,27.8,80.0,8888.0,3.0,4.0,290.0,1.0,N ,Rain
05-04-2017,26.0,33.2,28.7,73.0,0.0,6.3,4.0,250.0,3.0,W ,Sun
06-04-2017,26.0,33.0,28.6,73.0,0.0,6.5,5.0,270.0,2.0,W ,Sun
07-04-2017,26.0,33.2,28.5,74.0,0.0,5.0,5.0,260.0,3.0,W ,Sun
08-04-2017,25.0,30.4,27.4,78.0,7.1,1.0,5.0,280.0,2.0,W ,Rain
09-04-2017,25.0,34.2,28.8,75.0,0.0,2.1,5.0,310.0,2.0,N ,Sun
10-04-2017,26.0,33.8,29.4,75.0,2.6,6.0,3.0,300.0,1.0,N ,Drizzle
11-04-2017,26.0,32.0,28.3,82.0,18.0,7.7,4.0,320.0,2.0,N ,Rain
12-04-2017,25.0,31.8,27.9,79.0,19.5,3.2,4.0,310.0,2.0,N ,Rain
13-04-2017,26.0,31.2,28.4,81.0,2.4,3.0,4.0,350.0,1.0,N ,Drizzle
14-04-2017,27.0,31.8,28.6,78.0,0.0,2.4,3.0,330.0,1.0,N ,Sun
15-04-2017,26.0,32.0,28.9,79.0,0.0,4.1,3.0,330.0,1.0,N ,Sun
16-04-2017,27.0,31.2,28.7,78.0,0.4,6.0,4.0,20.0,1.0,N ,Sun
17-04-2017,27.0,32.8,29.0,79.0,0.0,0.0,3.0,60.0,1.0,N ,Sun
18-04-2017,26.0,32.2,28.7,80.0,0.0,4.5,4.0,320.0,1.0,N ,Sun
19-04-2017,26.0,32.0,27.9,80.0,0.0,3.5,4.0,340.0,1.0,N ,Sun
20-04-2017,25.0,34.2,29.2,74.0,7.5,6.5,4.0,70.0,1.0,N ,Rain
21-04-2017,26.0,32.8,29.0,79.0,0.0,6.7,3.0,170.0,1.0,N ,Sun
22-04-2017,27.0,31.4,28.5,81.0,0.6,3.0,3.0,320.0,1.0,N ,Sun
23-04-2017,26.0,32.8,28.8,74.0,6.3,4.5,3.0,310.0,1.0,N ,Rain
24-04-2017,26.0,33.4,29.5,75.0,0.0,2.0,4.0,340.0,1.0,N ,Sun
25-04-2017,27.0,34.0,29.8,73.0,0.4,6.0,4.0,50.0,1.0,N ,Sun
26-04-2017,27.0,32.0,27.9,81.0,0.0,6.5,3.0,300.0,1.0,N ,Sun
27-04-2017,25.0,32.4,28.3,78.0,0.0,1.0,5.0,30.0,1.0,N ,Sun
28-04-2017,25.0,33.2,28.3,76.0,18.6,3.7,4.0,230.0,2.0,N ,Rain
29-04-2017,26.0,34.0,29.7,79.0,0.0,6.0,3.0,270.0,1.0,N ,Sun
30-04-2017,26.0,33.0,29.0,73.0,8888.0,3.0,5.0,330.0,1.0,N ,Rain
01-05-2017,27.0,33.2,28.5,78.0,0.0,5.6,5.0,350.0,2.0,N ,Sun
02-05-2017,26.0,33.4,28.0,81.0,32.0,6.5,4.0,320.0,1.0,N ,Rain
03-05-2017,26.0,32.2,29.0,80.0,4.0,5.6,4.0,310.0,1.0,N ,Drizzle
04-05-2017,26.0,33.8,29.0,78.0,46.5,3.0,4.0,80.0,1.0,N ,Rain
05-05-2017,26.0,33.4,28.9,78.0,0.0,5.4,4.0,170.0,2.0,S ,Sun
06-05-2017,25.0,30.8,27.8,83.0,3.7,5.0,3.0,60.0,1.0,N ,Drizzle
07-05-2017,25.0,31.6,27.8,82.0,5.6,4.0,5.0,40.0,1.0,N ,Rain
08-05-2017,26.0,32.6,28.4,79.0,8888.0,2.0,4.0,110.0,1.0,N ,Rain
09-05-2017,26.0,33.2,29.1,77.0,0.0,4.2,3.0,70.0,1.0,N ,Sun
10-05-2017,27.0,30.5,28.9,75.0,0.0,3.0,4.0,110.0,1.0,N ,Sun
11-05-2017,26.0,31.6,28.2,76.0,0.0,0.1,4.0,320.0,1.0,N ,Sun
12-05-2017,26.0,33.4,28.8,76.0,0.0,0.0,3.0,130.0,1.0,N ,Sun
13-05-2017,26.0,33.4,29.4,74.0,0.0,6.4,3.0,90.0,1.0,N ,Sun
14-05-2017,27.0,32.6,29.1,73.0,2.0,5.0,4.0,320.0,1.0,N ,Drizzle
15-05-2017,27.0,35.0,30.3,67.0,0.0,4.8,3.0,130.0,1.0,N ,Sun
16-05-2017,28.0,33.0,29.8,74.0,0.0,6.5,3.0,310.0,1.0,N ,Sun
17-05-2017,28.0,33.0,29.8,77.0,0.0,5.3,3.0,300.0,1.0,N ,Sun
18-05-2017,28.0,33.4,30.1,72.0,0.0,4.7,3.0,170.0,1.0,N ,Sun
19-05-2017,27.0,33.6,30.1,73.0,0.0,5.5,4.0,310.0,1.0,N ,Sun
20-05-2017,28.0,23.8,29.6,72.0,0.0,6.2,3.0,100.0,1.0,N ,Sun
21-05-2017,28.0,33.0,29.9,70.0,0.0,6.6,5.0,280.0,2.0,N ,Sun
22-05-2017,26.0,33.4,29.3,75.0,31.0,0.0,3.0,150.0,1.0,N ,Rain
23-05-2017,27.0,33.4,29.5,73.0,0.0,6.0,3.0,90.0,1.0,N ,Sun
24-05-2017,27.0,34.0,29.2,74.0,0.0,6.0,4.0,320.0,1.0,N ,Sun
25-05-2017,27.0,33.4,29.4,69.0,0.0,4.0,3.0,20.0,1.0,N ,Sun
26-05-2017,26.0,32.8,28.9,74.0,0.0,5.2,4.0,320.0,1.0,N ,Sun
27-05-2017,26.0,33.2,29.7,75.0,0.0,6.5,3.0,40.0,1.0,N ,Sun
28-05-2017,28.0,32.0,29.0,76.0,0.0,2.2,4.0,70.0,1.0,N ,Sun
29-05-2017,26.0,28.8,27.0,86.0,4.2,1.2,3.0,120.0,1.0,N ,Drizzle
30-05-2017,25.0,31.6,28.0,82.0,6.0,0.0,4.0,150.0,1.0,N ,Rain
31-05-2017,26.0,34.4,29.9,74.0,0.0,2.0,5.0,250.0,1.0,N ,Sun
01-06-2017,26.0,30.8,28.2,73.0,0.0,5.5,3.0,210.0,1.0,N ,Sun
02-06-2017,26.0,31.6,28.6,76.0,8888.0,2.0,3.0,80.0,0.0,N ,Rain
03-06-2017,27.0,32.4,29.0,80.0,0.0,0.0,4.0,320.0,1.0,N ,Sun
04-06-2017,27.0,32.8,29.0,75.0,0.0,3.5,4.0,300.0,1.0,N ,Sun
05-06-2017,27.0,32.4,29.1,76.0,0.0,6.0,4.0,350.0,2.0,N ,Sun
06-06-2017,25.0,32.6,28.5,78.0,23.0,4.0,4.0,160.0,1.0,N ,Rain
07-06-2017,26.0,33.4,29.3,75.0,0.0,4.0,3.0,80.0,2.0,SE,Sun
08-06-2017,26.0,34.2,29.3,73.0,0.0,6.0,5.0,180.0,2.0,SE,Sun
09-06-2017,27.0,35.2,29.7,74.0,0.0,6.5,3.0,90.0,1.0,E ,Sun
10-06-2017,26.0,34.0,29.4,77.0,0.0,6.5,5.0,10.0,1.0,N ,Sun
11-06-2017,27.0,31.8,28.6,81.0,19.2,6.0,3.0,300.0,1.0,N ,Rain
12-06-2017,27.0,33.8,29.7,75.0,0.0,5.5,4.0,80.0,2.0,E ,Sun
13-06-2017,26.0,33.4,30.0,75.0,0.0,5.5,3.0,70.0,2.0,E ,Sun
14-06-2017,24.0,31.0,27.7,80.0,32.6,3.0,3.0,340.0,1.0,N ,Rain
15-06-2017,25.0,32.4,28.9,79.0,0.0,1.7,3.0,90.0,1.0,N ,Sun
16-06-2017,26.0,33.8,29.3,78.0,3.5,3.0,3.0,120.0,2.0,SE,Drizzle
17-06-2017,27.0,34.2,29.6,74.0,0.0,6.5,4.0,130.0,1.0,N ,Sun
18-06-2017,25.0,33.4,28.7,75.0,0.0,6.5,5.0,300.0,1.0,N ,Sun
19-06-2017,24.0,33.6,29.0,66.0,8888.0,5.0,5.0,300.0,2.0,N ,Rain
20-06-2017,24.0,33.6,28.9,72.0,0.0,6.3,4.0,120.0,1.0,N ,Sun
21-06-2017,,34.4,29.1,73.0,,,4.0,150.0,1.0,N ,Sun
22-06-2017,26.0,30.2,28.2,79.0,0.0,4.8,3.0,50.0,1.0,N ,Sun
23-06-2017,25.0,31.2,28.4,78.0,8888.0,0.0,3.0,70.0,1.0,N ,Rain
24-06-2017,26.0,,27.4,84.0,0.0,1.0,3.0,110.0,1.0,N ,Sun
25-06-2017,24.0,33.4,28.1,78.0,0.1,0.0,4.0,100.0,2.0,N ,Sun
26-06-2017,25.0,31.8,28.0,81.0,2.6,4.8,4.0,80.0,2.0,E ,Drizzle
27-06-2017,24.0,32.6,27.6,77.0,12.0,4.0,4.0,100.0,1.0,N ,Rain
28-06-2017,25.0,33.2,28.6,80.0,0.0,6.4,5.0,300.0,2.0,N ,Sun
29-06-2017,26.0,33.2,28.1,78.0,0.0,6.4,6.0,320.0,2.0,N ,Sun
30-06-2017,25.0,30.8,26.9,86.0,45.5,6.3,3.0,150.0,1.0,N ,Rain
01-07-2017,24.0,33.8,28.2,78.0,10.6,2.1,4.0,70.0,1.0,N ,Rain
02-07-2017,25.0,33.2,29.1,74.0,0.0,6.5,4.0,100.0,2.0,SE,Sun
03-07-2017,27.0,33.4,29.2,77.0,0.0,6.3,4.0,100.0,1.0,N ,Sun
04-07-2017,27.0,34.4,29.8,74.0,0.0,6.5,3.0,130.0,1.0,N ,Sun
05-07-2017,27.0,34.2,29.9,73.0,0.0,6.5,4.0,320.0,1.0,N ,Sun
06-07-2017,26.0,32.6,28.2,72.0,0.0,6.2,4.0,330.0,1.0,N ,Sun
07-07-2017,26.0,32.4,28.8,73.0,0.0,2.8,5.0,330.0,1.0,N ,Sun
08-07-2017,26.0,33.0,29.2,72.0,0.0,5.7,3.0,70.0,1.0,N ,Sun
09-07-2017,27.0,32.2,29.1,70.0,0.0,5.3,4.0,320.0,1.0,N ,Sun
10-07-2017,26.0,31.0,28.2,76.0,0.0,6.0,5.0,350.0,1.0,N ,Sun
11-07-2017,25.0,31.6,28.1,79.0,16.7,4.8,4.0,360.0,1.0,N ,Rain
12-07-2017,26.0,31.6,28.0,78.0,0.0,2.2,3.0,250.0,1.0,N ,Sun
13-07-2017,26.0,31.8,27.9,78.0,11.0,3.2,4.0,300.0,1.0,N ,Rain
14-07-2017,25.0,31.8,28.4,75.0,0.0,3.0,3.0,10.0,1.0,N ,Sun
15-07-2017,26.0,31.6,28.7,71.0,0.0,1.1,3.0,170.0,0.0,N ,Sun
16-07-2017,26.0,31.2,27.8,72.0,0.0,0.0,3.0,310.0,1.0,N ,Sun
17-07-2017,25.0,32.4,28.0,62.0,0.0,2.0,4.0,40.0,1.0,N ,Sun
18-07-2017,26.0,31.0,27.9,71.0,0.0,5.7,3.0,240.0,1.0,N ,Sun
19-07-2017,25.0,32.6,28.0,78.0,0.0,0.0,4.0,320.0,1.0,N ,Sun
20-07-2017,26.0,31.8,28.3,79.0,0.2,6.2,3.0,330.0,1.0,N ,Sun
21-07-2017,25.0,31.0,27.7,80.0,81.4,5.0,4.0,60.0,1.0,N ,Rain
22-07-2017,25.0,34.0,29.2,74.0,0.0,4.2,3.0,160.0,2.0,S ,Sun
23-07-2017,26.0,32.2,28.6,81.0,0.0,5.2,3.0,30.0,0.0,N ,Sun
24-07-2017,27.0,31.6,28.3,76.0,0.0,3.3,4.0,330.0,1.0,N ,Sun
25-07-2017,25.0,33.0,28.8,67.0,8888.0,4.0,5.0,360.0,2.0,N ,Rain
26-07-2017,26.0,34.6,29.0,62.0,0.0,6.5,4.0,200.0,1.0,N ,Sun
27-07-2017,25.0,,28.5,71.0,0.0,5.6,3.0,360.0,1.0,N ,Sun
28-07-2017,26.0,,28.8,73.0,0.0,5.0,3.0,130.0,2.0,N ,Sun
29-07-2017,27.0,34.4,29.6,74.0,8888.0,6.0,4.0,120.0,1.0,N ,Rain
30-07-2017,26.0,34.2,29.2,74.0,0.0,6.4,4.0,200.0,2.0,S ,Sun
31-07-2017,26.0,33.6,29.0,78.0,0.0,6.1,4.0,320.0,1.0,N ,Sun
01-08-2017,26.0,32.6,28.3,63.0,0.0,5.8,4.0,350.0,1.0,N ,Sun
02-08-2017,25.0,34.4,28.3,64.0,0.0,5.2,4.0,160.0,2.0,N ,Sun
03-08-2017,24.0,33.4,28.2,67.0,0.0,6.3,4.0,320.0,1.0,N ,Sun
04-08-2017,26.0,33.0,28.3,66.0,0.0,6.5,5.0,320.0,1.0,N ,Sun
05-08-2017,26.0,32.6,28.7,70.0,0.0,6.4,4.0,190.0,2.0,S ,Sun
06-08-2017,25.0,32.2,29.0,71.0,0.0,5.6,3.0,300.0,1.0,N ,Sun
07-08-2017,27.0,33.0,28.9,72.0,0.0,6.0,4.0,90.0,2.0,N ,Sun
08-08-2017,26.0,33.6,28.9,72.0,0.0,6.4,4.0,200.0,2.0,N ,Sun
09-08-2017,25.0,32.0,28.6,73.0,0.0,6.6,3.0,310.0,2.0,N ,Sun
10-08-2017,25.0,32.6,27.9,76.0,0.0,2.0,5.0,310.0,1.0,N ,Sun
11-08-2017,26.0,32.6,28.9,75.0,0.0,7.0,4.0,160.0,1.0,N ,Sun
12-08-2017,26.0,32.6,28.9,77.0,0.0,4.2,3.0,50.0,2.0,SE,Sun
13-08-2017,27.0,32.0,28.7,77.0,0.0,6.0,6.0,330.0,1.0,N ,Sun
14-08-2017,27.0,32.0,28.8,76.0,0.0,3.4,4.0,180.0,2.0,S ,Sun
15-08-2017,25.0,32.0,28.0,77.0,0.0,,4.0,360.0,1.0,N ,Sun
16-08-2017,26.0,32.4,27.9,62.0,0.0,2.2,6.0,20.0,1.0,N ,Sun
17-08-2017,26.0,32.0,28.5,68.0,0.0,6.7,4.0,290.0,2.0,N ,Sun
18-08-2017,25.0,33.4,29.3,67.0,0.0,5.5,3.0,170.0,2.0,SE,Sun
19-08-2017,27.0,34.2,29.7,66.0,0.0,5.2,4.0,80.0,2.0,N ,Sun
20-08-2017,27.0,32.6,29.0,70.0,0.0,6.6,4.0,200.0,1.0,N ,Sun
21-08-2017,25.0,34.0,29.0,67.0,0.0,3.5,4.0,60.0,2.0,N ,Sun
22-08-2017,27.0,32.4,28.6,68.0,0.0,6.5,6.0,330.0,1.0,N ,Sun
23-08-2017,26.0,33.2,29.1,66.0,0.0,3.6,4.0,190.0,2.0,N ,Sun
24-08-2017,25.0,34.0,29.4,63.0,0.0,4.6,5.0,20.0,2.0,SE,Sun
25-08-2017,26.0,32.8,29.2,63.0,0.0,7.0,7.0,180.0,2.0,N ,Sun
26-08-2017,27.0,33.8,29.3,59.0,0.0,4.0,5.0,140.0,2.0,SE,Sun
27-08-2017,25.0,33.4,28.5,64.0,0.0,4.2,6.0,90.0,3.0,E ,Sun
28-08-2017,25.0,33.4,29.2,64.0,0.0,7.0,6.0,110.0,2.0,E ,Sun
29-08-2017,26.0,31.6,27.9,74.0,0.0,6.0,6.0,310.0,2.0,N ,Sun
30-08-2017,25.0,31.4,28.0,76.0,0.8,2.5,4.0,20.0,1.0,N ,Sun
31-08-2017,26.0,32.2,28.4,78.0,0.0,7.2,4.0,170.0,1.0,N ,Sun
01-09-2017,26.0,31.4,28.6,69.0,0.0,5.8,3.0,140.0,1.0,N ,Sun
02-09-2017,26.0,32.4,28.9,68.0,0.0,5.2,4.0,360.0,1.0,N ,Sun
03-09-2017,26.0,33.8,29.2,66.0,0.0,6.3,3.0,130.0,1.0,N ,Sun
04-09-2017,26.0,32.6,28.9,69.0,0.0,7.5,6.0,310.0,2.0,N ,Sun
05-09-2017,27.0,32.6,29.2,72.0,0.0,5.9,4.0,320.0,1.0,N ,Sun
06-09-2017,26.0,34.0,29.4,68.0,0.0,3.0,4.0,50.0,1.0,N ,Sun
07-09-2017,27.0,33.6,29.5,66.0,0.0,7.5,3.0,100.0,1.0,N ,Sun
08-09-2017,26.0,33.6,29.5,67.0,0.0,7.5,3.0,60.0,1.0,N ,Sun
09-09-2017,27.0,33.2,29.1,74.0,0.0,9.0,4.0,320.0,2.0,NW,Sun
10-09-2017,27.0,32.8,28.9,73.0,0.0,9.0,4.0,310.0,1.0,N ,Sun
11-09-2017,25.0,31.6,28.6,78.0,12.5,8.0,4.0,330.0,1.0,N ,Rain
12-09-2017,26.0,31.2,28.6,77.0,0.0,6.0,4.0,300.0,2.0,N ,Sun
13-09-2017,25.0,32.0,27.8,72.0,0.0,5.5,6.0,310.0,2.0,N ,Sun
14-09-2017,26.0,33.8,29.1,70.0,0.0,7.0,4.0,60.0,1.0,N ,Sun
15-09-2017,27.0,32.4,29.1,70.0,0.0,9.4,3.0,330.0,1.0,N ,Sun
16-09-2017,27.0,34.8,30.5,64.0,0.0,9.0,4.0,300.0,1.0,N ,Sun
17-09-2017,26.0,35.0,29.9,69.0,0.0,9.4,3.0,160.0,1.0,N ,Sun
18-09-2017,27.0,34.2,29.4,66.0,0.0,8.5,5.0,50.0,2.0,N ,Sun
19-09-2017,27.0,32.4,29.5,70.0,0.0,8.0,3.0,350.0,2.0,N ,Sun
20-09-2017,26.0,32.2,28.2,75.0,18.0,7.0,5.0,200.0,2.0,N ,Rain
21-09-2017,24.0,30.8,27.2,79.0,27.0,6.6,4.0,330.0,1.0,N ,Rain
22-09-2017,25.0,32.8,28.6,69.0,0.0,8.0,4.0,10.0,1.0,N ,Sun
23-09-2017,26.0,32.8,29.0,68.0,0.0,9.3,3.0,330.0,1.0,N ,Sun
24-09-2017,27.0,30.4,28.0,78.0,0.0,8.0,3.0,280.0,1.0,N ,Sun
25-09-2017,25.0,32.4,28.6,74.0,1.5,0.4,3.0,140.0,1.0,N ,Drizzle
