Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
13-06-2014,25.2,32.6,28.6,80,0,7.1,6,40,3,SE
14-06-2014,,,28.4,82,0,9.9,5,300,2,SE
15-06-2014,25.6,30.2,27.9,88,1.5,5.3,6,280,2,SE
16-06-2014,24.2,32.2,28,82,11.1,0,5,60,2,SE
17-06-2014,25.2,32.9,28.5,80,,7.3,3,250,2,W 
18-06-2014,25.4,31.3,27.4,83,0,8,3,80,1,E 
19-06-2014,25.2,32.2,,,8888,1.7,5,300,2,SE
20-06-2014,25,32.1,28.4,80,0,7.1,5,30,2,W 
21-06-2014,24.2,30.4,27.5,85,77,4.7,5,360,2,SE
22-06-2014,24.8,32.2,28.1,84,8888,0,5,20,2,SE
23-06-2014,24.6,31.7,27.8,83,4.2,5.3,4,280,2,E 
24-06-2014,24,32.2,27.4,84,8888,7.2,4,100,2,E 
25-06-2014,24.7,32.2,28,78,1.8,8.2,3,290,2,W 
26-06-2014,,31.2,28,82,8888,8.2,3,260,1,SE
27-06-2014,24.1,32.6,28.3,78,8888,2.9,3,260,2,E 
28-06-2014,25.2,32,28.2,78,0,10,4,260,2,SE
29-06-2014,23.8,33,,,0,10.1,4,290,2,SE
30-06-2014,24.2,32.4,27.7,80,0,10,5,250,2,W 
01-07-2014,25.3,32.2,,,0,9.4,4,340,2,SE
02-07-2014,24.4,32.2,27.9,79,0,9.8,3,260,2,W 
03-07-2014,25.2,32.6,,,0,4.7,3,290,2,E 
04-07-2014,25,,28.7,78,0,9.8,3,290,2,W 
05-07-2014,24.4,32.4,,,0,5.8,5,240,2,W 
06-07-2014,25.1,32.4,,,0,6.2,5,80,2,W 
07-07-2014,24.6,32.4,27.9,72,0,9.4,3,90,2,SE
08-07-2014,,32.3,,,0,9.4,5,30,2,SE
09-07-2014,24.9,33.2,28.2,75,0,9.3,4,280,2,SE
10-07-2014,24.7,32,28.3,75,0,8,8,360,3,N 
11-07-2014,25,30.6,,,8888,1.4,4,300,1,SE
12-07-2014,25.3,33.2,28.7,78,8888,0,4,40,2,SE
13-07-2014,25,32.5,,,0,5.1,3,270,2,SE
14-07-2014,,,,,,,,,,
15-07-2014,25.3,29.4,,,0,9.8,4,140,2,S 
16-07-2014,24,,,,0,0,6,20,2,SE
17-07-2014,25.8,,26.2,86,8888,10.4,5,70,2,E 
18-07-2014,23,31.9,27.3,83,12.2,8.2,5,50,2,W 
19-07-2014,23.2,31.3,27.1,84,,9.4,4,260,2,SE
20-07-2014,,31.8,26.8,86,8888,2.7,5,120,2,SE
21-07-2014,,32,,,17.5,2,3,260,2,E 
22-07-2014,24.2,31.8,28.1,72,8888,6.9,3,260,2,SE
23-07-2014,23.3,31.8,27.2,76,0,10.3,5,250,2,SE
24-07-2014,22.5,32.4,26.6,71,0,10.6,5,220,2,SE
25-07-2014,22,32.2,28,79,0,10.4,4,310,2,SE
26-07-2014,24,,27.9,76,,,5,50,2,SE
27-07-2014,,33.1,27.9,71,0,5.2,4,250,2,E 
28-07-2014,23.4,32.5,,,0,10.1,5,250,2,SE
29-07-2014,23.3,31.2,27,73,,,4,260,2,S 
30-07-2014,22.8,32.5,27.1,77,0,9,4,240,2,SE
31-07-2014,24,32.9,,,0,10,5,250,2,S 
01-08-2014,24.2,,27.9,80,0,9.8,5,70,2,W 
02-08-2014,24.2,32.4,28.2,80,0,9.9,4,80,2,SE
03-08-2014,25.6,32.4,28,77,0,6.1,5,250,2,W 
04-08-2014,24.8,32.4,28.1,78,0,8.6,4,250,2,E 
05-08-2014,24.9,33.3,28.6,68,0,9.7,8,50,4,E 
06-08-2014,24.2,31.8,28.1,68,,8.6,7,60,3,E 
07-08-2014,25.4,30.7,27.5,80,8888,8.8,4,40,2,SE
08-08-2014,25.4,31.8,27.8,81,2.2,2.8,4,260,2,W 
09-08-2014,25.1,31.3,27.5,81,0,8.5,4,270,2,W 
10-08-2014,24.6,31.1,27,81,2.5,4.9,5,260,2,W 
11-08-2014,23,32.2,,,0,9.5,6,20,2,W 
12-08-2014,23,31.5,26.9,77,0,9.2,5,250,2,W 
13-08-2014,23,31.7,26.7,79,0,9.7,4,250,2,SE
14-08-2014,23.4,32.3,27.4,72,0,9.4,4,260,2,SE
15-08-2014,23.6,31.4,27.4,73,0,9.3,6,250,2,SE
16-08-2014,23.6,32.6,,,,8.4,5,230,2,S 
17-08-2014,23.2,31.2,26.1,85,0.7,,3,310,2,SE
18-08-2014,24.4,,27.5,79,0,5.4,4,250,2,W 
19-08-2014,25,31.2,27.7,77,0,9.7,4,300,2,SE
20-08-2014,23.4,31.6,28,78,0,9,3,290,2,SE
21-08-2014,,31.8,27.9,74,0,1,5,260,2,SE
22-08-2014,24.8,32.2,27.4,74,0,9.2,5,240,2,W 
23-08-2014,23.6,31.8,27.1,69,0,9.3,4,260,2,W 
24-08-2014,22.3,32,27.1,74,0,9.2,6,60,2,W 
25-08-2014,23,32.8,26.7,70,0,9.3,4,250,2,SE
26-08-2014,21.8,30.8,26.5,68,0,9.3,4,250,2,W 
27-08-2014,23,32.2,27.2,73,,,4,240,2,S 
28-08-2014,24,31.8,27.2,73,0,10.5,4,270,2,SE
29-08-2014,23.1,,27.3,68,0,6.5,5,210,2,SE
30-08-2014,22.6,31.2,27.2,75,,,5,260,2,W 
31-08-2014,22.8,31,26.6,68,0,9.4,5,30,2,W 
01-09-2014,22.4,31.8,26.6,70,,,5,240,2,SE
02-09-2014,22.4,31.6,26.8,69,0,9,5,260,2,SE
03-09-2014,23.1,31.4,26.9,65,0,8.3,5,250,2,SE
04-09-2014,23,,27.2,69,,,7,250,2,E 
05-09-2014,22.4,32.2,28.1,68,,9.3,5,240,2,SE
06-09-2014,23,33.6,27.9,67,,9.1,5,230,2,SE
07-09-2014,23.2,33.1,27.2,70,,9.9,5,250,2,W 
08-09-2014,23.1,33.2,27.2,66,0,9.8,4,240,2,SE
09-09-2014,22,32.6,27.4,64,0,9,6,110,2,W 
10-09-2014,22.2,32.2,27.1,70,0,9.9,5,260,2,SE
11-09-2014,22.9,33,27.7,71,0,10,5,240,2,W 
12-09-2014,24,,28,70,0,5.6,5,260,2,S 
13-09-2014,23.4,33.2,28.3,61,0,9.9,7,80,3,E 
14-09-2014,22.7,32,27.7,64,0,10,5,260,3,W 
15-09-2014,22.8,31.6,27.2,67,0,,6,250,2,W 
16-09-2014,22.8,33.2,27.4,72,0,10.2,6,30,3,SW
17-09-2014,25,33.2,28.2,79,0,10.1,5,260,2,W 
18-09-2014,25.8,33.4,29.3,78,0,7.3,5,250,2,W 
19-09-2014,24.3,,28.5,72,0,10.2,11,70,3,W 
20-09-2014,22.4,32,27.3,66,,10.1,8,50,3,W 
21-09-2014,24.4,33.5,28.3,72,0,10.3,5,260,2,S 
22-09-2014,24,33.3,28.5,69,0,10.3,5,230,2,SE
23-09-2014,23.8,32.2,27.9,64,0,10.3,4,260,2,W 
24-09-2014,21.8,32.2,27.2,62,0,10.3,5,260,2,W 
25-09-2014,21.8,33,27.4,71,0,10.5,5,240,2,W 
26-09-2014,23.2,32.9,27.8,72,0,10.4,6,250,2,W 
27-09-2014,24.4,32.5,,,0,10.4,3,290,1,S 
28-09-2014,24.7,33.2,,,0,10.3,3,100,1,SE
29-09-2014,23.5,,,,0,9.1,7,250,2,W 
30-09-2014,23.4,33.4,28.5,66,0,10.5,5,230,2,SE
01-10-2014,22.8,32.4,,,0,10.2,5,260,2,W 
02-10-2014,,,,,,,,,,
03-10-2014,22.6,,,,,,,,,N 
04-10-2014,22.4,,,,,,4,260,2,W 
05-10-2014,,35.1,,,,,3,170,1,S 
06-10-2014,23.6,35.3,,,,10.2,6,270,2,SE
07-10-2014,,,,,,,,,,
08-10-2014,23.2,32.3,,,,10.4,5,260,2,W 
09-10-2014,,,,,,,,,,
10-10-2014,25.2,32.8,29.8,74,0,10.6,5,270,2,N 
11-10-2014,23.4,33.4,28.3,65,,10.1,6,300,3,W 
12-10-2014,23,32.6,,,,10.1,6,260,2,SE
13-10-2014,,,,,,,,,,
14-10-2014,,,,,,,,,,
15-10-2014,25.4,32.2,,,0,,5,300,2,W 
16-10-2014,,,,,,,,,,
17-10-2014,25.4,33.8,28.8,75,,9.6,5,240,4,SW
18-10-2014,25.2,,,,,,7,250,4,W 
19-10-2014,26.9,34.4,,,,,6,240,2,N 
20-10-2014,25.7,32.8,,,0,10.7,6,270,2,W 
21-10-2014,25.2,34.8,,,,,5,280,2,W 
22-10-2014,25,33,28.7,66,,10.5,5,260,2,N 
23-10-2014,25,34.6,29.5,70,,11,7,30,3,W 
24-10-2014,25.2,34.4,30.6,67,0,10.2,7,20,3,N 
25-10-2014,25.1,32.7,29.2,72,,,6,260,2,SE
26-10-2014,24.3,34.2,29.1,67,,10.8,5,250,2,W 
27-10-2014,24.3,35.4,29.4,63,,11,6,250,2,E 
28-10-2014,25.4,35,30.5,62,,10.5,6,50,3,SE
29-10-2014,24.8,34.8,29.6,64,0,10.7,5,300,2,SE
30-10-2014,24.4,34,28.9,70,0,10.9,6,240,3,SE
31-10-2014,24.6,33.4,,,,,5,260,2,SW
01-11-2014,23.4,32.5,28,71,,11.1,7,260,3,W 
02-11-2014,23.9,34,28.7,67,,11,8,60,3,S 
03-11-2014,,34.6,,,0,10.8,6,70,3,SE
04-11-2014,25.2,34.6,29.3,73,0,10.1,9,260,3,W 
05-11-2014,26.4,34.6,30.1,72,0,10.6,9,240,3,SE
06-11-2014,26,33.6,29.5,77,0,9.3,7,280,3,W 
07-11-2014,,,29,78,0,8.7,4,310,2,S 
08-11-2014,26,33.4,,,,2.1,6,250,2,SE
09-11-2014,,31.6,28.4,82,,,4,330,2,SE
10-11-2014,26,32.6,29,81,15.5,4.5,5,280,2,SE
11-11-2014,,33.1,,,,,5,280,2,SE
12-11-2014,25.4,33.2,28.7,76,0,10.1,4,240,2,SE
13-11-2014,25.8,32.8,29.3,74,0,9.6,6,270,2,W 
14-11-2014,26,32.7,28.8,81,4.4,11,5,40,2,E 
15-11-2014,25.6,32.4,28.2,80,0,8.2,5,300,2,SE
16-11-2014,26,33.3,29,78,0,,3,300,2,SE
17-11-2014,,32.2,,,7.2,7.8,6,260,2,SE
18-11-2014,24.8,32.9,28.7,80,,8,5,240,2,SE
19-11-2014,,33.8,,,,10.1,7,260,3,SE
20-11-2014,,,28.8,75,13.5,9.2,5,250,2,SE
21-11-2014,26.1,33.5,28.8,83,,8,5,260,2,SE
22-11-2014,25.5,32.7,27.9,83,30,8,5,290,2,SE
23-11-2014,25.5,33,29.5,79,2.1,,4,270,2,W 
24-11-2014,27,33,28.4,84,1.2,9.5,5,290,2,S 
25-11-2014,25.4,33.2,29.2,82,8.5,5.6,5,300,2,SE
26-11-2014,26,33.3,,,0,11,6,160,2,SE
27-11-2014,25.9,33.8,29,80,,9.9,4,120,2,SE
28-11-2014,25.8,33.2,29.7,79,1.3,9.6,6,240,2,SE
29-11-2014,26,,29,84,6,10.7,5,60,3,E 
30-11-2014,27.2,,29.3,80,2.7,6.4,5,300,3,N 
01-12-2014,24.8,31.3,,,61,5.9,8,330,2,NW
02-12-2014,26,31,28,85,0,,14,320,5,NW
03-12-2014,26,29.4,26.7,88,8888,5,10,230,4,NW
04-12-2014,24.4,32.8,27.9,77,14.3,0,6,320,2,E 
05-12-2014,26,30.3,26.4,88,,6.3,9,280,4,E 
06-12-2014,25,27.6,25.6,93,137.4,2.5,8,100,4,E 
07-12-2014,24.2,27.2,25.6,94,105.4,5.1,6,290,3,E 
08-12-2014,24.2,28.3,25.4,94,31.5,0,9,360,4,E 
09-12-2014,24.2,26.6,25.2,93,26.2,0.3,7,10,3,E 
10-12-2014,24.3,27.8,,,7.2,0,3,20,2,SE
11-12-2014,24.2,31.2,,,48.9,0,10,280,3,E 
12-12-2014,,31.4,28.3,87,1.7,1.6,4,340,2,N 
13-12-2014,26,,28.9,80,0.8,6,5,280,2,N 
14-12-2014,27.2,,,,,8.7,4,310,2,SE
15-12-2014,26,,,,,6.7,5,300,2,SE
16-12-2014,25.8,32.4,,,,7,9,310,3,E 
17-12-2014,25,,27.1,88,6,5.2,5,245,2,E 
18-12-2014,,31,,,15.2,6.5,6,20,3,NW
19-12-2014,25.8,31.2,27.8,87,7,7.6,7,340,3,N 
20-12-2014,26,,29,82,0,4.6,3,300,2,SE
21-12-2014,28.8,33,,,0,9.5,6,300,2,SE
22-12-2014,25.8,32.4,28.2,85,0,7.9,5,130,3,E 
23-12-2014,25.6,,,,4,6.2,4,130,2,W 
24-12-2014,26.4,31.9,,,4.6,6.4,5,320,3,NW
25-12-2014,26,,28.6,85,3.7,9.5,4,305,2,SE
26-12-2014,,,,,,,,,,
27-12-2014,,,,,,,,,,
28-12-2014,24.6,,27.4,89,39.1,3.6,7,310,4,NW
29-12-2014,25.2,,,,10.8,4.1,7,260,3,E 
30-12-2014,24.3,28,25.5,94,68.6,0,6,320,2,E 
31-12-2014,,,,,,,,,,
01-01-2015,25.2,28.2,26.5,91,29.5,0,8,310,4,NW
02-01-2015,25.2,28.2,26.3,90,44.7,0,10,310,6,NW
03-01-2015,25.6,27.4,25.5,93,68.5,0,14,310,5,W 
04-01-2015,24.2,28.8,25.2,94,88,0,9,260,3,NW
05-01-2015,24.6,27.6,26.5,90,76.7,,16,330,4,NW
06-01-2015,24,27.6,26.3,93,22.8,0,7,320,3,NW
07-01-2015,24.6,30.4,27.1,88,41.4,0,8,310,5,NW
08-01-2015,25.7,30.8,28.2,84,17.1,4.5,7,330,4,NW
09-01-2015,25.8,29.8,28,86,9.6,3.6,15,320,5,NW
10-01-2015,24.2,30.2,27,87,30.7,2.7,8,240,4,NW
11-01-2015,24.8,28.8,26.3,90,38.5,1.5,13,130,3,E 
12-01-2015,24.2,31.2,27.7,87,9.8,2.7,3,20,2,NE
13-01-2015,25.2,32.2,27.8,87,0,2.5,3,10,2,W 
14-01-2015,25.8,32.6,28,87,4,9.1,5,330,2,E 
15-01-2015,24.4,28.3,25.7,93,21.1,5.3,6,320,3,E 
16-01-2015,24.8,28,26.4,93,55,0,6,335,3,NW
17-01-2015,25.2,31.3,27.8,85,1.3,0,4,270,2,W 
18-01-2015,26,30.8,26.6,90,19.3,6.8,5,270,2,E 
19-01-2015,23.8,30,25.6,94,61.5,0.7,8,360,3,NE
20-01-2015,25.2,32.2,27.5,87,30.8,7.5,6,310,2,SE
21-01-2015,26,31.7,27.9,87,2.2,3.2,8,350,3,E 
22-01-2015,24,26.8,25.2,95,160.3,5.1,6,60,2,E 
23-01-2015,24,29.9,27,87,35,0,4,10,2,E 
24-01-2015,24.4,31.9,28.1,86,1.7,5.5,4,310,2,E 
25-01-2015,25.8,31.9,27.9,87,8888,5.5,5,320,3,NW
26-01-2015,25.2,26.6,25.7,94,21,8.9,7,310,2,SE
27-01-2015,24.2,32.1,27.2,89,36.9,0,6,290,1,E 
28-01-2015,24.2,28.8,26.4,91,36.9,0,6,290,2,N 
29-01-2015,23.8,27,24.7,95,74.1,0,5,40,2,E 
30-01-2015,24,31.2,27.1,91,0.7,0,4,320,2,N 
31-01-2015,24.3,30.8,26.6,89,15.1,2.3,13,260,3,SE
01-02-2015,24.2,30.4,26.3,90,39.6,2,3,180,2,W 
02-02-2015,24.4,29.8,26.6,90,10,1.5,4,340,2,N 
03-02-2015,24.6,30,27,89,14,0.8,11,120,4,NW
04-02-2015,24.3,29.8,26,93,8.2,5.5,3,300,2,E 
05-02-2015,24.2,29,26.3,89,4,0,5,330,2,NW
06-02-2015,24,30.6,26.9,89,25.2,4.6,5,330,2,NW
07-02-2015,24.2,31.6,27,89,9.5,7.7,4,330,2,NW
08-02-2015,24.8,31.6,27.6,87,3,9.1,3,30,1,E 
09-02-2015,24.6,32,27.7,87,5.9,3.9,6,60,3,NW
10-02-2015,24.9,33,27.4,84,39.1,10.8,5,310,2,NW
11-02-2015,26,29,26.7,91,2.2,9.6,5,330,3,E 
12-02-2015,25.6,28.8,25.9,94,9.6,1.8,5,315,2,E 
13-02-2015,24,31.8,26.9,89,42.8,0,4,250,2,SE
14-02-2015,24,30.3,26.2,89,36.4,3.7,4,260,1,E 
15-02-2015,24.5,29.2,26.3,90,2,0.1,4,10,1,E 
16-02-2015,24.8,32,27.6,88,7.3,2.1,6,340,2,E 
17-02-2015,,31.4,27,89,,,7,345,2,SE
18-02-2015,25.2,31.6,27.7,86,4.4,4,6,310,2,NW
19-02-2015,25,32,28.2,83,0,5.4,13,320,4,NW
20-02-2015,25.2,29.1,26.9,89,30.1,9.5,7,270,3,W 
21-02-2015,22.8,30.4,26,88,14.1,0,7,320,4,NW
22-02-2015,23.2,,28.7,86,10.3,7.1,4,310,2,NW
23-02-2015,25.6,32.4,28.5,85,0,7.6,9,40,3,NW
24-02-2015,24,32,26.6,85,31.5,6,4,40,2,N 
25-02-2015,24.4,30,26.8,87,4,0.4,3,220,1,N 
26-02-2015,24.4,32.4,28,84,0.7,4.3,4,330,2,NW
27-02-2015,25.5,32.8,29.5,83,0,7.4,3,310,2,SE
28-02-2015,25.4,32.4,28.3,82,0,9.7,5,270,2,SE
01-03-2015,25.2,30.4,27.1,88,2.5,5.5,8,330,2,NW
02-03-2015,24.8,28,25.2,89,18.7,4.5,5,280,2,N 
03-03-2015,24,27.4,25,94,127.6,0,7,260,4,W 
04-03-2015,23.8,29.4,26.2,91,29,0,3,40,2,NE
05-03-2015,25,31,26.8,86,4,1.9,7,310,3,E 
06-03-2015,24,27.4,24.7,93,12.1,2.9,6,240,2,E 
07-03-2015,22.6,29,25.3,92,46.8,0,4,310,1,SE
08-03-2015,23.6,32,27,84,0,1.6,4,330,2,NW
09-03-2015,25.4,32.2,28.2,87,0,9.5,4,320,2,NW
10-03-2015,25.2,32.1,28.1,88,1,9.2,4,335,2,NW
11-03-2015,25.6,31.8,28.5,84,0,9.1,3,340,2,E 
12-03-2015,,32.8,27.3,91,0,,2,120,1,SE
13-03-2015,25.4,32.2,27.5,85,5.4,6.3,4,260,2,E 
14-03-2015,25.2,31.6,27.8,86,,6.2,6,300,2,SE
15-03-2015,25.2,32,27.7,88,1,7.4,4,280,2,E 
16-03-2015,24.2,31.8,27.9,88,2.5,6.8,4,300,2,E 
17-03-2015,25,29,26.7,93,19.2,4.6,4,20,1,N 
18-03-2015,24.4,33.2,27.7,87,14.2,0.2,3,330,2,SE
19-03-2015,24.2,33.4,27.8,82,8888,9.5,4,260,2,SE
20-03-2015,25.2,33,28.7,83,0,8.2,4,305,2,SE
21-03-2015,25,32,28.3,82,0,7,6,260,2,W 
22-03-2015,25,33,26.7,92,16.8,8.4,11,310,2,E 
23-03-2015,25,32,27.8,88,8,3.1,4,340,2,NW
24-03-2015,25.4,32.6,28.6,88,0,8.5,6,310,2,NW
25-03-2015,25.2,32.8,29.3,84,0,8.7,3,330,2,SE
26-03-2015,25.2,32.2,28.3,84,8888,9.9,4,260,2,SE
27-03-2015,25.4,32,28.6,83,0,8.4,3,270,1,SE
28-03-2015,25.8,33,28.9,83,8888,7.8,3,300,2,SE
29-03-2015,26,33.8,28.7,85,0,8.1,4,290,2,SE
30-03-2015,25.2,33.6,28.6,84,8888,,4,260,2,SE
31-03-2015,25,33,27.9,84,4.5,8,4,130,2,SE
01-04-2015,25.4,33.2,27.8,84,1.3,6.5,5,70,2,SE
02-04-2015,25,33.2,26.9,90,9,6.4,5,290,2,E 
03-04-2015,24.2,31.8,26.9,90,69.9,6.5,7,340,2,E 
04-04-2015,24.4,31.4,27.7,89,1.7,1.5,4,50,2,SE
05-04-2015,24,31.6,27.4,85,8888,5.1,3,270,1,SE
06-04-2015,24.2,32.2,26.8,88,0,5.4,5,310,2,E 
07-04-2015,24.2,32.1,27.7,88,5,1.8,4,240,2,SE
08-04-2015,24.4,34,28.8,80,0,3.3,4,240,2,SE
09-04-2015,24.8,32.2,28,82,8888,9.3,3,240,1,SE
10-04-2015,24.6,32.4,27.9,85,0.8,7.2,4,170,2,SE
11-04-2015,24.6,32.9,28.3,83,2.4,5,4,290,1,N 
12-04-2015,24.8,,27.4,84,2.8,9.1,11,340,3,E 
13-04-2015,24.8,31,27.3,86,57.5,4.5,2,90,1,SE
14-04-2015,25,32,28.3,78,0,3.9,3,270,2,SE
15-04-2015,24.8,32.2,28.4,80,0,7.1,4,260,2,W 
16-04-2015,26.2,32.4,27.7,87,8888,9.3,4,360,1,SE
17-04-2015,25,30.2,27.1,89,13,2.6,3,240,1,SE
18-04-2015,25,30.2,27.4,87,13,2.6,3,240,1,SE
19-04-2015,25.4,32.2,28.2,84,0,0.7,4,320,1,NW
20-04-2015,25,33,28.2,84,0,7.3,3,300,1,SE
21-04-2015,25.8,32.6,28.2,83,0,7,14,320,2,E 
22-04-2015,25,33.7,28.8,81,0.4,7.2,4,310,2,SE
23-04-2015,25.2,33.8,28.5,82,0,6.7,7,20,2,SE
24-04-2015,25.8,30.4,28.1,86,1.8,9.4,5,300,2,E 
25-04-2015,23.6,32.4,27.3,87,3,4.3,7,260,3,NW
26-04-2015,23.6,30,26,87,23,7.4,4,330,1,SE
27-04-2015,24.8,32.6,28.1,79,8888,0,3,260,1,E 
28-04-2015,25,33.1,28.5,81,0,2.7,4,310,1,E 
29-04-2015,25.4,33.6,28.6,83,8888,7.6,3,320,2,SE
30-04-2015,25.4,32.9,27.4,84,12.3,9.1,4,330,2,SE
01-05-2015,25,33.6,27.2,84,8888,5,4,100,2,SE
02-05-2015,25.2,30.4,27.4,85,0,5.1,3,330,1,SE
03-05-2015,24.4,32.2,27.4,84,0,0,4,290,2,SE
04-05-2015,25,32.3,27.6,85,2.8,4.7,5,60,2,E 
05-05-2015,24.8,29.1,26.4,88,5.2,6.1,6,240,2,SE
06-05-2015,24.2,32.8,27.8,82,8888,1.5,4,300,2,E 
07-05-2015,25.3,32.8,28.9,75,0,7.5,4,280,2,SE
08-05-2015,24.2,32.8,28.3,77,0,9,5,260,2,E 
09-05-2015,25.6,33.2,28.5,75,0,9.7,4,250,2,SE
10-05-2015,25.6,33.6,28.9,76,0,3.5,3,300,1,SE
11-05-2015,26,33,29.3,79,0,3.5,4,250,2,W 
12-05-2015,26.5,32.8,29.3,80,0,8.4,5,260,2,E 
13-05-2015,26.8,33.2,29.3,77,0,8.5,5,260,2,SE
14-05-2015,26.4,33.1,29.3,77,0,8.1,5,280,2,SE
15-05-2015,24.4,33,28.4,71,0,9.5,4,250,2,SE
16-05-2015,24.4,33,27.8,70,0,10.5,5,250,2,SE
17-05-2015,24.2,32.8,28.2,73,0,10.2,6,250,2,SE
18-05-2015,24.8,32.7,28.1,76,0,9.6,3,320,2,E 
19-05-2015,24.8,32.8,28.4,75,0,10.2,4,260,2,SE
20-05-2015,25,33.5,28.8,73,0,10.4,4,250,2,W 
21-05-2015,24.8,32.4,28.4,74,0,9.9,4,260,1,W 
22-05-2015,26,33.2,28.8,79,0,10.3,4,260,2,SE
23-05-2015,25.4,32.9,28.4,76,0,7.8,5,260,2,W 
24-05-2015,25,33,28.8,76,0,6.6,4,270,2,W 
25-05-2015,24.8,33,28.5,77,0,6,4,260,2,SE
26-05-2015,25.2,,28.9,76,0,5.5,5,260,2,N 
27-05-2015,25,33.3,28.7,76,0,10.4,5,250,2,W 
28-05-2015,25.7,32.3,28.3,82,0,10.5,3,250,1,SE
29-05-2015,26,32.8,28,81,8888,3.2,4,260,2,W 
30-05-2015,25.4,33.2,28.5,80,0.5,3.8,4,220,2,SE
31-05-2015,25.2,33.2,28.2,77,8888,5.7,4,265,2,W 
01-06-2015,26,33.2,28.5,79,0,5.3,4,250,2,E 
02-06-2015,25.6,32.6,27.8,86,4,7.7,6,10,2,SE
03-06-2015,24,32.1,27.5,81,30,4,3,260,2,N 
04-06-2015,24.7,30.2,26.8,86,10.8,6.5,3,330,1,NW
05-06-2015,25.4,32,27.8,87,0,1.5,5,260,2,W 
06-06-2015,25,32.8,28.6,77,2.5,7.9,4,260,2,W 
07-06-2015,26.4,30.5,27.2,88,8888,8.7,3,170,1,SE
08-06-2015,24.8,29.4,26.7,88,7.5,1.1,3,260,1,NW
09-06-2015,25.4,31.2,27.6,87,8888,0.4,4,320,2,SE
10-06-2015,25.2,32.1,27.9,82,0,6.5,4,265,2,SE
11-06-2015,24.8,28.8,27.8,81,0,7.9,3,190,1,SE
12-06-2015,24.4,32.2,27.8,77,0,10.1,6,240,2,SE
13-06-2015,24.2,32.4,28.2,74,0,10,4,10,2,S 
14-06-2015,24.4,32.6,28,78,0,9.6,3,300,2,NW
15-06-2015,23.8,32,28,75,0,9.3,5,260,2,SE
16-06-2015,24.8,31.5,27.5,78,0,10.2,4,30,1,SE
17-06-2015,24.7,31.8,27.5,82,0,0.9,5,220,2,W 
18-06-2015,24.2,31.6,27.3,77,0,10.1,4,270,1,W 
19-06-2015,24.6,31.6,27.7,79,0,8.8,3,260,2,SE
20-06-2015,24.8,31.2,27.3,79,0,2.2,3,350,1,SE
21-06-2015,24.2,32.6,27.4,76,0,3.3,3,250,1,SE
22-06-2015,23.8,31.4,27.3,73,0,7.9,4,250,2,W 
23-06-2015,25.2,32.2,28,78,0,4.2,4,250,2,NW
24-06-2015,24.8,30.4,26.7,84,8888,3.5,4,260,1,SE
25-06-2015,25.6,32,28.2,79,8888,0.2,4,260,2,W 
26-06-2015,25.6,32.8,28,81,0,0.2,5,170,2,E 
27-06-2015,25,32.5,28.1,76,0,9,4,260,2,E 
28-06-2015,24.6,32.7,28.3,74,0,10.2,4,280,2,SE
29-06-2015,23.7,32.1,27.3,73,0,10.2,4,250,2,SE
30-06-2015,23.6,31.8,26.7,76,0,9.9,4,260,2,SE
01-07-2015,22.2,32.2,26.9,74,0,9.4,5,160,2,SE
02-07-2015,24,32.1,26.7,80,0,10,5,40,2,SE
03-07-2015,23.2,31.8,26.8,71,0,10.4,5,260,2,SE
04-07-2015,22.2,30.7,25.7,74,0,10.1,5,270,2,W 
05-07-2015,22.6,31.2,26.5,74,0,9.7,4,250,2,E 
06-07-2015,23.2,31.8,26.8,74,0,10.7,4,250,2,SE
07-07-2015,23.2,32.2,27,66,0,9.9,4,50,2,SE
08-07-2015,23.6,32.4,27.1,72,0,10.1,4,240,2,SE
09-07-2015,24,31.4,26.9,76,0,10.1,4,240,2,SE
10-07-2015,24.6,32.4,28,74,0,9.3,4,250,2,SE
11-07-2015,24.6,34.4,27.9,75,0,5.8,4,250,2,W 
12-07-2015,24.4,33.2,28.4,68,0,10.2,5,260,2,E 
13-07-2015,24.6,33,28.6,71,0,10.5,5,60,2,E 
14-07-2015,25,32.4,28,70,0,9.3,5,60,2,SE
15-07-2015,23.6,31.2,26.9,69,0,9.2,4,240,2,W 
16-07-2015,23.4,33.2,27.2,72,0,10,4,250,2,S 
17-07-2015,25,32.8,27.9,76,0,8.7,3,300,2,W 
18-07-2015,24.2,32.8,28,72,0,10,4,260,1,W 
19-07-2015,24,32.7,27.7,75,0,9.7,6,40,1,N 
20-07-2015,24,31.4,26.8,77,,9.2,6,230,2,SE
21-07-2015,23.5,32.4,26.9,73,0,10.4,4,250,2,W 
22-07-2015,23.8,32.2,27,74,0,5,4,250,2,W 
23-07-2015,23.6,32.6,27.2,72,0,10.1,4,250,2,W 
24-07-2015,24,31.8,27.2,70,0,7.5,4,260,2,SE
25-07-2015,23.7,34,27.8,71,0,10.3,4,240,2,S 
26-07-2015,25,32.2,28,74,0,10.5,4,240,1,W 
27-07-2015,23.6,,27.3,71,0,10.4,7,50,2,E 
28-07-2015,25,31.8,27.5,76,0,10.3,6,250,2,W 
29-07-2015,24.6,32.2,28.4,67,0,10.1,6,250,2,E 
30-07-2015,25.2,33.7,27.6,72,0,10.1,7,80,2,E 
31-07-2015,24.4,31.9,27.4,71,0,9.6,6,260,2,W 
