target,config_id,n_estimators,learning_rate,max_depth,r2_score,rmse,mae,training_time,r2_std
Tavg,30,200,0.2,7,0.9806480490973026,1.3012401093571484,0.9784539092700185,0.2556927998860677,0.007056900540401573
Tavg,31,300,0.02,6,0.9862761799424171,1.106138229512817,0.7792200581208245,0.34214043617248535,0.003973954767768018
Tavg,32,150,0.02,7,0.9702042648652268,1.6255743037429948,1.16277482361279,0.1893296241760254,0.009529040633260768
Tavg,33,50,0.02,4,0.7252049698475985,5.024019716875202,3.980353712629915,0.043690999348958336,0.016981565851817516
Tavg,34,100,0.02,3,0.8709100220962634,3.43858941177119,2.5733706152056053,0.07226268450419109,0.012308916381789242
Tavg,35,400,0.02,9,0.9858396490650708,1.1071136529960623,0.7636521571952702,0.5975668430328369,0.005859889031913876
Tavg,36,500,0.1,7,0.9839890338869298,1.1682832578883244,0.8503255100654489,0.6391042868296305,0.007836759751458523
Tavg,37,200,0.1,4,0.9891393509943932,0.9829297863664359,0.7340724966636971,0.17359137535095215,0.003382889737796426
Tavg,38,100,0.02,4,0.899058072757421,3.035622055500232,2.295131661362726,0.08669726053873698,0.013425094528516575
Tavg,39,150,0.2,4,0.9850405947188344,1.1580777040522185,0.885477153090331,0.129014253616333,0.003905154381532481
Tavg,40,400,0.1,10,0.9815086837644981,1.264014065516507,0.9096167898240757,0.651487668355306,0.008186543000153852
Tavg,41,100,0.01,7,0.7878729819378728,4.410869940562515,3.5181953208432204,0.12765049934387207,0.01673035333059711
Tavg,42,150,0.08,6,0.9852752670979048,1.1445516457093554,0.8261217230378332,0.17008487383524576,0.004614715955489014
Tavg,43,50,0.2,10,0.9745807300727094,1.511459650060732,1.0801957636699582,0.08144132296244304,0.0068468886046721975
Tavg,44,400,0.05,6,0.9863791511622179,1.0789909660062822,0.7745125260365091,0.45600469907124835,0.00604931127756361
Tavg,45,250,0.15,5,0.9797515456780438,1.3546151154223036,1.033685353074201,0.2526260217030843,0.0045674089292833805
Tavg,46,100,0.02,8,0.932297101110176,2.467593356200384,1.8578802276243673,0.13712898890177408,0.01657383563568263
Tavg,47,500,0.2,8,0.9780155926000162,1.3975989740751,1.0302524827988295,0.6947063604990641,0.006692944108798687
Tavg,48,250,0.3,8,0.9614966224098547,1.8127141347087157,1.323802722687091,0.3475230534871419,0.018936090232674847
Tavg,49,500,0.08,4,0.9907531648025111,0.8984167875799752,0.6639374561682481,0.4321452776590983,0.003717178862069032
Tavg,50,100,0.08,5,0.9860564411529316,1.0959510873337983,0.813390984403438,0.1000827153523763,0.00647963023903313
Tavg,51,200,0.15,9,0.9772409040488262,1.4238213367470536,1.020480222770649,0.30406761169433594,0.006672580366804938
Tavg,52,500,0.1,5,0.9876247594944241,1.0210250736653437,0.7574075306894246,0.5030713081359863,0.006784463260699301
Tavg,53,50,0.3,10,0.9677196351877452,1.709644118211661,1.2782057061806535,0.08249409993489583,0.006413567489480379
Tavg,54,500,0.01,10,0.9821945578727981,1.2400830354878227,0.8471917546716474,0.7934509913126627,0.00782210072872501
Tavg,55,100,0.01,9,0.7956320945928282,4.32752579711718,3.4488528038329513,0.14534799257914224,0.018378002507208602
Tavg,56,50,0.01,5,0.5273831837037525,6.59568859561515,5.336890451828682,0.050953308741251625,0.005723462540693665
Tavg,57,250,0.08,10,0.9823536160515571,1.252405935499083,0.8940704129204163,0.4107755819956462,0.005480087767368563
Tavg,58,300,0.05,8,0.9844294793937093,1.1670017947666755,0.8218858628213767,0.4201008478800456,0.005986873131601835
Tavg,59,150,0.02,4,0.9519158354170992,2.0882151699696228,1.5374272994110927,0.12918496131896973,0.008962410147737701
Tavg,60,200,0.3,4,0.9778680994122703,1.4040672523338795,1.0860467167044117,0.1738449732462565,0.006839742822645897
Tavg,61,200,0.01,5,0.9230552480118791,2.653876167533527,1.9935258147086332,0.20471715927124023,0.008204033305432975
Tavg,62,150,0.15,7,0.9811213430261213,1.2895718088882473,0.9587271635346554,0.20199155807495117,0.006457244453079161
Tavg,63,100,0.05,5,0.9818952894932234,1.2806417909516166,0.9363742579475892,0.10112690925598145,0.003758237732419935
Tavg,64,500,0.01,6,0.9834595414712312,1.2026576826235393,0.8337609025816123,0.5686158339182535,0.006309489334868546
Tavg,65,250,0.3,9,0.9665068779258726,1.7304156547784604,1.2952941182513724,0.3741426467895508,0.010666344357623578
Tavg,66,50,0.1,4,0.9760957133758644,1.4697317467228261,1.0936987605242903,0.04422346750895182,0.005126608555062015
Tavg,67,400,0.15,3,0.9901898527155971,0.934488262406401,0.7229447032346097,0.28208621342976886,0.0029223041902509926
Tavg,68,200,0.1,6,0.9829285355122073,1.2167961784989105,0.8746631821775094,0.2285009225209554,0.007548962206329733
Tavg,69,50,0.01,3,0.45177722014055677,7.103363694797061,5.72144411835928,0.03657269477844238,0.008256929850795285
Tavg,70,50,0.02,6,0.7742265568575449,4.555440258802516,3.6272954034450664,0.05872607231140137,0.009713624285832133
Tavg,71,200,0.15,8,0.9784763935944878,1.3802952561552964,0.982544152675385,0.2836100260416667,0.007085344561069787
Tavg,72,50,0.05,9,0.9563294558074308,1.9660261485596067,1.435841758032727,0.07306631406148274,0.014494520486420682
Tavg,73,100,0.15,3,0.9842081610546339,1.1878192444104643,0.9255207695826956,0.07152374585469563,0.004673390568927037
Tavg,74,250,0.15,3,0.9894903763679469,0.9686537129882101,0.7517736631434223,0.17739788691202799,0.002951446273226202
Tavg,75,100,0.1,8,0.9801973157026244,1.291748612084093,0.9326900728622337,0.1398655573527018,0.010770665205928018
Tavg,76,100,0.02,10,0.9383340798050998,2.3593435826497235,1.7679146802122678,0.15084528923034668,0.013774517745326884
Tavg,77,400,0.3,3,0.9848373556394687,1.1607541311319214,0.9141730470833181,0.28284668922424316,0.0045372915233942625
Tavg,78,400,0.15,10,0.9789163915218294,1.3566854588372381,0.9736194236275472,0.6532249450683594,0.007971020131448835
Tavg,79,50,0.05,5,0.9488646430656846,2.161674657780528,1.6002338987598155,0.0506745179494222,0.0067097379227631345
Tavg,80,150,0.2,3,0.9860108832523952,1.1224511189514927,0.8776546440965448,0.10850779215494792,0.003241424490326025
Tavg,81,200,0.1,10,0.9815047122051105,1.2641331241734244,0.9094065649728492,0.3284893035888672,0.00819374610294545
Tavg,82,500,0.2,9,0.972046256446255,1.5841930711691337,1.165843636599354,0.7544192473093668,0.006964266179435884
Tavg,83,150,0.01,7,0.8903598713884516,3.164690797426157,2.4541894558822754,0.18934003512064615,0.014095253686238594
Tavg,84,50,0.1,10,0.9795609791774087,1.3321627039640493,0.944929244623471,0.07729323705037434,0.008704850835879423
Tavg,85,500,0.02,9,0.9861616122477157,1.0937493183191334,0.7552793493441818,0.7541736761728922,0.005788592735850161
Tavg,86,50,0.15,9,0.9765833967680687,1.4447378404255462,1.0332784060256273,0.07524665196736653,0.006767189910953807
Tavg,87,300,0.1,7,0.9839807196262133,1.1684485959125854,0.8507022527073129,0.38291192054748535,0.007853981616144754
Tavg,88,250,0.05,8,0.9843020425905428,1.1717054192556116,0.8253547857758999,0.34937405586242676,0.006041997727185003
Tavg,89,300,0.15,3,0.9897322842438642,0.9575385301284225,0.7399257761790984,0.21414629618326822,0.002885484555521009
Tavg,90,100,0.08,8,0.9813370002569854,1.2704709208133316,0.9208878558171577,0.13860583305358887,0.007994503032312583
Tavg,91,300,0.3,3,0.9846681926100936,1.167966523800308,0.9206942251913265,0.2141106923421224,0.004498371146839871
Tavg,92,200,0.02,6,0.9793193264872472,1.3654592507224572,0.9705515895324194,0.23592527707417807,0.004720742484735693
Tavg,93,500,0.01,3,0.9706401597481636,1.6292730581761086,1.2068619073717217,0.3547213077545166,0.006093930098563521
Tavg,94,150,0.05,7,0.9863770676720266,1.095127257686807,0.780654714110987,0.18854069709777832,0.0049317337002306874
Tavg,95,200,0.08,7,0.9829910316412435,1.2140232896642733,0.8678841647469143,0.25405073165893555,0.007493632491660609
Tavg,96,100,0.01,8,0.7906649925931296,4.37817591081664,3.4974282421158933,0.13700064023335776,0.02105651243986595
Tavg,97,200,0.3,8,0.9614954604049811,1.812756458877299,1.3238153616668353,0.2805368900299072,0.018934773710625588
Tavg,98,400,0.02,7,0.9867345613765521,1.0644997053000307,0.7302425425876091,0.5150386492411295,0.006144560138968967
Tavg,99,150,0.1,10,0.9815356006363954,1.2636427767572844,0.9080367446679486,0.25391197204589844,0.008112473448291514
ddd_car,0,250,0.2,3,-0.43163713088414096,123.67138280289879,102.99884004688023,0.18119430541992188,0.2055584698361735
ddd_car,1,500,0.15,10,-0.19517176138335568,113.29459980487248,95.24193113107371,0.7973512808481852,0.07840752144659116
ddd_car,2,400,0.2,10,-0.3008225122324297,118.18343124901355,98.80767998337346,0.6360843181610107,0.08420820343385388
ddd_car,3,150,0.08,4,-0.21952404239962706,114.2593060614639,96.05004171236065,0.1284804344177246,0.14341227354839894
ddd_car,4,500,0.2,4,-0.4843620370436465,126.13303047665191,104.44766796765369,0.4476916790008545,0.1458483171259379
ddd_car,5,150,0.01,6,-0.012520585035562823,104.35052128669429,89.98334184365531,0.1718266805013021,0.011040770274753219
ddd_car,6,200,0.02,7,-0.07833387063919266,107.63582815993082,91.7109551344093,0.26334142684936523,0.0532913170490831
ddd_car,7,500,0.3,5,-0.6622571175221493,133.24020202040455,109.74969863471199,0.5121312936147054,0.24388589040378247
ddd_car,8,300,0.01,8,-0.060402838912704405,106.75929227840852,91.38473555540641,0.4228374163309733,0.038473356320156506
ddd_car,9,200,0.2,10,-0.30074873687802955,118.1802064769551,98.80490389859904,0.3205556074778239,0.08413424748132972
ddd_car,10,300,0.15,4,-0.34269859032311945,119.83703559619643,99.01356943260583,0.26034728686014813,0.17594760614270433
ddd_car,11,300,0.1,3,-0.3131665480311104,118.57952231314137,99.25463731108441,0.2128272851308187,0.14827057771358057
ddd_car,12,250,0.1,4,-0.30741671382993546,118.29742927957803,98.68804517635188,0.21422187487284342,0.15451974641147395
ddd_car,13,100,0.05,7,-0.1676746870533176,111.92524449022922,94.4963120036125,0.1295140584309896,0.09511508292130795
ddd_car,14,50,0.02,5,-0.0027806878835080484,103.85287723059069,89.78267235686128,0.05093836784362793,0.002968218132018966
ddd_car,15,300,0.01,7,-0.0527324568611488,106.37151747000667,91.07845433678007,0.386851708094279,0.03850514525868181
ddd_car,16,100,0.02,9,-0.049887387089916656,106.23402981634467,91.0582018111873,0.15237005551656088,0.03465579526613514
ddd_car,17,50,0.08,9,-0.13755280283409,110.53823474224863,93.86180850039159,0.07721177736918132,0.0633371015586659
ddd_car,18,150,0.3,3,-0.5045551922112391,126.66169912713706,104.60159095888201,0.10720427831013997,0.2601891552094066
ddd_car,19,200,0.01,6,-0.023679234600099724,104.91556814672761,90.22329509175495,0.23196752866109213,0.02104950119928553
ddd_car,20,200,0.08,9,-0.20336564404957458,113.67878477919301,95.88591322621483,0.30324673652648926,0.07305702791993637
ddd_car,21,200,0.05,4,-0.18381042743158119,112.61202608712694,95.08695312037257,0.17278973261515299,0.1266908185165984
ddd_car,22,250,0.08,4,-0.27808714371911375,116.95604173369246,97.74355125078692,0.21446998914082846,0.1524224478972659
ddd_car,23,200,0.05,3,-0.1430141755737937,110.7356337746707,93.78497611527717,0.1422847112019857,0.0936863333594025
ddd_car,24,100,0.3,7,-0.6481665866712327,132.73156606541872,109.12353766803507,0.1289377212524414,0.22439690468822152
ddd_car,25,200,0.3,5,-0.6311503208822501,132.03398256571663,108.73418175678798,0.20236635208129883,0.22393092188456512
ddd_car,26,100,0.02,7,-0.03526494926393686,105.50207372608948,90.50816827481744,0.13112568855285645,0.025296147586291375
ddd_car,27,300,0.3,7,-0.6622292222968145,133.27037356009114,109.41807559615295,0.383774995803833,0.23522136878602873
ddd_car,28,300,0.05,9,-0.18524403329341363,112.78971848903414,95.29240647557572,0.5181439717610677,0.0857305393584279
ddd_car,29,300,0.01,6,-0.04715145363861972,106.09510371075824,90.79556938867425,0.3958437442779541,0.03460822253964996
ddd_car,30,200,0.2,7,-0.5619824714654265,129.0920650302404,106.63868914124424,0.2547432581583659,0.24591512710260482
ddd_car,31,300,0.02,6,-0.11810655795757825,109.5590277501979,92.93885212037885,0.34481032689412433,0.07795998961680596
ddd_car,32,150,0.02,7,-0.05681597815425891,106.57481030964159,91.07466693274556,0.19187339146931967,0.0405950659313655
ddd_car,33,50,0.02,4,-0.0038792126699545015,103.90866481249041,89.85430350265956,0.04322497049967448,0.004662768380803184
ddd_car,34,100,0.02,3,-0.012338999026612322,104.33959577124632,89.99313327200139,0.07079021135965984,0.012956433416289187
ddd_car,35,400,0.02,9,-0.14028961422906297,110.63702635104876,93.74103715403594,0.6178174018859863,0.07948713770243229
ddd_car,36,500,0.1,7,-0.27838696975675076,117.02150568768913,97.76638461750393,0.6534357070922852,0.14421139447055858
ddd_car,37,200,0.1,4,-0.26395279760979173,116.33915216223181,97.18793224242171,0.1706089973449707,0.14313010852906383
ddd_car,38,100,0.02,4,-0.022771418365129192,104.87018337913031,90.37068939036557,0.08597962061564128,0.01916898745080037
ddd_car,39,150,0.2,4,-0.39635839251085175,122.10696736914508,101.80720368008927,0.1297308603922526,0.2077013085835581
ddd_car,40,400,0.1,10,-0.21867756595602753,114.40015741893406,96.33652240175827,0.667405366897583,0.07739671156813129
ddd_car,41,100,0.01,7,-0.00829625376441645,104.13431156787932,89.89254632002793,0.12841439247131348,0.009376239241701749
ddd_car,42,150,0.08,6,-0.22682249769375837,114.72501763957716,96.48278631784738,0.17258501052856445,0.10130520557367342
ddd_car,43,50,0.2,10,-0.2871261315430432,117.56825450208176,98.36127260537035,0.08209991455078125,0.07870426652084504
ddd_car,44,400,0.05,6,-0.24028660448957898,115.2858482371948,96.66806224574212,0.4571991761525472,0.12608905539320306
ddd_car,45,250,0.15,5,-0.32036389400687454,118.99365218594995,99.62774034141982,0.25142955780029297,0.12545442458596606
ddd_car,46,100,0.02,8,-0.04001394850035641,105.746233284458,90.7763671259591,0.14061268170674643,0.023260190920490104
ddd_car,47,500,0.2,8,-0.4047097729215065,122.7404100252985,101.75877507275523,0.7312596638997396,0.12828191916045478
ddd_car,48,250,0.3,8,-0.39755109534605254,122.56152858629123,101.27323445486161,0.3484567006429036,0.05137889223313601
ddd_car,49,500,0.08,4,-0.345066188236403,119.97324796823257,99.88965065507374,0.4356883366902669,0.16421037984233855
ddd_car,50,100,0.08,5,-0.22234250254653087,114.4216362303027,96.31971757200101,0.10176316897074382,0.1320940185312601
ddd_car,51,200,0.15,9,-0.27817636188532235,117.17277577209676,98.16276523256265,0.29993995030721027,0.07233738145840093
ddd_car,52,500,0.1,5,-0.4100850970047514,122.74187322813657,102.07427030431533,0.5021843115488688,0.19855686997220678
ddd_car,53,50,0.3,10,-0.3334914005787086,119.72025547666082,99.49301973422541,0.08315126101175944,0.04765972400987508
ddd_car,54,500,0.01,10,-0.10063335590374016,108.72993795757274,92.68269382940173,0.8220702807108561,0.06253088557967955
ddd_car,55,100,0.01,9,-0.010124519985135009,104.22870340119802,89.95454383110392,0.15209023157755533,0.009710356094406831
ddd_car,56,50,0.01,5,0.00038136964262850775,103.69082661650346,89.74652078736607,0.05049649874369303,0.0002309629399776223
ddd_car,57,250,0.08,10,-0.20809250950178604,113.89950109212009,95.76563984190517,0.4048007329305013,0.07443504805101114
ddd_car,58,300,0.05,8,-0.18844737421223123,112.94389668963571,95.40879830725953,0.4193987051645915,0.08632231011000871
ddd_car,59,150,0.02,4,-0.04079601730885748,105.77804774994401,90.85328387391478,0.12994885444641113,0.03004749357564648
ddd_car,60,200,0.3,4,-0.4775650623108402,125.72613510385246,103.26092915381666,0.17574055989583334,0.19682087379349497
ddd_car,61,200,0.01,5,-0.022437249601080584,104.84952448597751,90.26595725652452,0.20226327578226724,0.022181190998014005
ddd_car,62,150,0.15,7,-0.4383941394807045,124.03722778722971,102.84935589188451,0.19193506240844727,0.18348118943828226
ddd_car,63,100,0.05,5,-0.1182096158670618,109.57012570620775,93.16901036166512,0.1010130246480306,0.07375263710596383
ddd_car,64,500,0.01,6,-0.078604345844002,107.64162526179463,91.68127495927435,0.576924721399943,0.05838320288363299
ddd_car,65,250,0.3,9,-0.4498064007052178,124.76408297906494,103.5278706872798,0.38077505429585773,0.09744908479165053
ddd_car,66,50,0.1,4,-0.13459882453369124,110.34388082419404,93.61484153901803,0.04305434226989746,0.08632542323960785
ddd_car,67,400,0.15,3,-0.4035818101084898,122.62298834775792,101.77408851444892,0.28050676981608075,0.1478804629362995
ddd_car,68,200,0.1,6,-0.2957502346729937,117.84675090728558,98.84291286728318,0.2281049887339274,0.1315314559053429
ddd_car,69,50,0.01,3,-0.00019721430250600283,103.72061562936734,89.77982775837809,0.0356446901957194,0.0011615652776241611
ddd_car,70,50,0.02,6,-0.008483030825605272,104.14722966952934,89.94214555566735,0.05766892433166504,0.004866406053476071
ddd_car,71,200,0.15,8,-0.2902859884730702,117.64331208725224,98.27063689649754,0.27852431933085126,0.11066111431837919
ddd_car,72,50,0.05,9,-0.07263431114193608,107.37013566416347,91.85394877624181,0.07683372497558594,0.040713219883444625
ddd_car,73,100,0.15,3,-0.29497046067992444,117.68238191069757,98.71305955401438,0.07121086120605469,0.17696382008513012
ddd_car,74,250,0.15,3,-0.3510640045102725,120.2763617807753,100.2689111979534,0.18727429707845053,0.1524006275088554
ddd_car,75,100,0.1,8,-0.20996120452493727,113.99558466138673,95.89688465719814,0.14060425758361816,0.07387063846298102
ddd_car,76,100,0.02,10,-0.0487869869319398,106.1744390425809,91.04587190417607,0.16268340746561685,0.03708012050192588
ddd_car,77,400,0.3,3,-0.6451616783766443,132.64713968596223,108.71298212836439,0.28581762313842773,0.21784894165868013
ddd_car,78,400,0.15,10,-0.1951716205595929,113.29459294199194,95.24193474272407,0.6414257685343424,0.07840770572411063
ddd_car,79,50,0.05,5,-0.05035895864702766,106.25729236936543,91.10822223345549,0.0514984130859375,0.0345895447578415
ddd_car,80,150,0.2,3,-0.40830360908899266,122.49215286478822,102.37754861566476,0.10699264208475749,0.2510426928935128
ddd_car,81,200,0.1,10,-0.21645292749424247,114.29727398615466,96.25359234501725,0.327558437983195,0.0762364938220388
ddd_car,82,500,0.2,9,-0.30478040044501525,118.33705296284835,99.41846602843263,0.750196615854899,0.1089044457058039
ddd_car,83,150,0.01,7,-0.018771765679985692,104.66688005533139,90.12017046559163,0.20435786247253418,0.017713900786492143
ddd_car,84,50,0.1,10,-0.16696319938481996,111.95522351663992,94.6849286714013,0.09359073638916016,0.0688933401908453
ddd_car,85,500,0.02,9,-0.15422582902708273,111.30296589835574,94.15438166964684,0.7641909917195638,0.08395255158363057
ddd_car,86,50,0.15,9,-0.22747869209910676,114.85156306405851,96.43184800930526,0.07631063461303711,0.05166475822706815
ddd_car,87,300,0.1,7,-0.27116498248562454,116.70179622349626,97.55954739400524,0.38411736488342285,0.139050356115485
ddd_car,88,250,0.05,8,-0.1819918689604192,112.63784804714304,95.21628499090748,0.3489041328430176,0.0853391619992949
ddd_car,89,300,0.15,3,-0.3584341723701718,120.62440879123324,100.47255837234142,0.21141227086385092,0.14643319172685706
ddd_car,90,100,0.08,8,-0.14700089971200345,111.01275647900475,93.6524421487476,0.1411290168762207,0.05459967787210504
ddd_car,91,300,0.3,3,-0.5981914991508751,130.68552881053162,107.41833029064473,0.21477667490641275,0.22882844823964116
ddd_car,92,200,0.02,6,-0.08697550793770488,108.05098525531605,92.0237015516334,0.23427613576253256,0.06235132827594424
ddd_car,93,500,0.01,3,-0.05343181497364528,106.4055950666323,91.09990466366288,0.35670963923136395,0.0398610755455358
ddd_car,94,150,0.05,7,-0.1988347417114408,113.3945899092159,95.52222395114296,0.19451586405436197,0.10358061737463899
ddd_car,95,200,0.08,7,-0.2746834188722716,116.83998493628633,98.24709529289574,0.25480159123738605,0.1409677935447179
ddd_car,96,100,0.01,8,-0.012309712247448404,104.3414638470416,90.06113586141237,0.14036146799723306,0.008455028850831211
ddd_car,97,200,0.3,8,-0.3975019113825364,122.55941914246496,101.27107165422758,0.28182466824849445,0.051350582322831906
ddd_car,98,400,0.02,7,-0.14075069209902993,110.64647216248854,93.53287235554562,0.5150775909423828,0.08668822976403452
ddd_car,99,150,0.1,10,-0.21147522595159396,114.06616540540676,96.10429495259181,0.2444136142730713,0.07413520376122915
ff_avg,0,250,0.2,3,-0.36978961803185134,3.302459279596262,2.6263363799869386,0.18030873934427896,0.14772817891553403
ff_avg,1,500,0.15,10,-0.2912854680020875,3.2091855032647345,2.530388342419596,0.8113506635030111,0.14290729047722306
ff_avg,2,400,0.2,10,-0.2901781766753028,3.207521382396895,2.5209692921505678,0.6445632775624593,0.10122915246246784
ff_avg,3,150,0.08,4,-0.2057537157410998,3.10195252857797,2.4531578978153896,0.1301399072011312,0.15621609852018487
ff_avg,4,500,0.2,4,-0.642659475976608,3.5962470927087273,2.832902276482501,0.43091297149658203,0.4294717246136855
ff_avg,5,150,0.01,6,-0.02329611493295521,2.860968272026471,2.2078388142769843,0.17449498176574707,0.010834072580496592
ff_avg,6,200,0.02,7,-0.09233471242701537,2.9536678492065103,2.310224396141581,0.258828083674113,0.06044405470586617
ff_avg,7,500,0.3,5,-0.447232024655078,3.3961611793824296,2.661532489855541,0.5025291442871094,0.17266303418344472
ff_avg,8,300,0.01,8,-0.06860598441851,2.9230916659538657,2.2843075917079436,0.4263714949289958,0.038363818326588806
ff_avg,9,200,0.2,10,-0.2902035136937849,3.207550962224932,2.521015697020854,0.326740026473999,0.10130441656545905
ff_avg,10,300,0.15,4,-0.47389118244144535,3.412397679527873,2.7288541828735897,0.2601470947265625,0.3700456830685981
ff_avg,11,300,0.1,3,-0.2510642872590811,3.1583441272879895,2.5134718190749137,0.21492830912272134,0.1549279142764781
ff_avg,12,250,0.1,4,-0.2998434609734197,3.2154826951030895,2.557638851121096,0.21609107653299967,0.200908540278555
ff_avg,13,100,0.05,7,-0.10669067172613385,2.9733911336591166,2.3288674767908835,0.1306304136912028,0.06641201405801865
ff_avg,14,50,0.02,5,-0.00916152140457179,2.8414738498293164,2.1712916251194714,0.05184706052144369,0.0034663228981252473
ff_avg,15,300,0.01,7,-0.061634265494165875,2.9132465801489693,2.2732518307980714,0.38778964678446454,0.036212974901306615
ff_avg,16,100,0.02,9,-0.053452917714129335,2.9022165919940157,2.2697006975011274,0.15389490127563477,0.029250465553470502
ff_avg,17,50,0.08,9,-0.14716956464022157,3.0278597589418808,2.3933635506923063,0.07800006866455078,0.05211584804893727
ff_avg,18,150,0.3,3,-0.6722963883460388,3.639359641904438,2.9378153419672373,0.10790371894836426,0.3873864342222257
ff_avg,19,200,0.01,6,-0.036116652896073166,2.8786734855960767,2.234220577575706,0.23131465911865234,0.01926207819936394
ff_avg,20,200,0.08,9,-0.2176773019859036,3.1190980713728,2.467205497130862,0.30709242820739746,0.07447138314131294
ff_avg,21,200,0.05,4,-0.17276671764377638,3.058716362747347,2.4292630719201584,0.17316659291585287,0.12389311875268187
ff_avg,22,250,0.08,4,-0.2678700957624985,3.1768464226688002,2.5365324733186108,0.2160942554473877,0.19928227093666198
ff_avg,23,200,0.05,3,-0.11641539270106856,2.9867282735142147,2.3591450693149185,0.14159838358561197,0.06304788995537505
ff_avg,24,100,0.3,7,-0.3858254821895773,3.323512779311708,2.5744583429346597,0.1287843386332194,0.10345322161419757
ff_avg,25,200,0.3,5,-0.4193536022655731,3.36399326724016,2.6299572384907446,0.20177396138509116,0.14300320956043666
ff_avg,26,100,0.02,7,-0.04201289876207085,2.886484137149465,2.230970457689794,0.1302629311879476,0.021618271428744305
ff_avg,27,300,0.3,7,-0.398791903889997,3.338944820434662,2.59061392211728,0.38591694831848145,0.1156030858796832
ff_avg,28,300,0.05,9,-0.1972778516543343,3.0913943796310246,2.443599190717689,0.45837561289469403,0.10173117437505358
ff_avg,29,300,0.01,6,-0.05278317259412183,2.9012289078711757,2.2619842306387756,0.34766538937886554,0.027790788397298646
ff_avg,30,200,0.2,7,-0.35735910064576476,3.2891777193877147,2.5866182438129073,0.25800466537475586,0.14873608013925615
ff_avg,31,300,0.02,6,-0.11794012261977915,2.9885449420482,2.3645883970041766,0.34639477729797363,0.0647642249149204
ff_avg,32,150,0.02,7,-0.07084904265135379,2.9252237950129434,2.2793232430004307,0.19490877787272134,0.04354392297917564
ff_avg,33,50,0.02,4,-0.010463154851993783,2.8431363605893356,2.170785371690507,0.04421520233154297,0.004943070675688353
ff_avg,34,100,0.02,3,-0.016162239655508188,2.851088664994684,2.1778261520788376,0.07181064287821452,0.005885567082377318
ff_avg,35,400,0.02,9,-0.1862609259511403,3.0774051794752473,2.454952342157199,0.624225934346517,0.11689338522274406
ff_avg,36,500,0.1,7,-0.3114141626513402,3.235197476415488,2.5704953044970447,0.6410377820332845,0.1380720163414433
ff_avg,37,200,0.1,4,-0.30869714665986203,3.2254098005536296,2.5698633450760453,0.17239157358805338,0.23186906390275966
ff_avg,38,100,0.02,4,-0.018120302685717737,2.853643380480636,2.1914987003687454,0.08733868598937988,0.008273085625265538
ff_avg,39,150,0.2,4,-0.4231347329644289,3.3593218244367438,2.6229580878662015,0.13022931416829428,0.2441523162107109
ff_avg,40,400,0.1,10,-0.2013373785814924,3.0972460629687752,2.4256572951065647,0.6463578542073568,0.07844124385261994
ff_avg,41,100,0.01,7,-0.016672748623321354,2.851638148935242,2.183359308767713,0.13124561309814453,0.008332648354290055
ff_avg,42,150,0.08,6,-0.23949948129550439,3.1428854472599697,2.4867881147511626,0.17279760042826334,0.16612401164768442
ff_avg,43,50,0.2,10,-0.2696436526263339,3.1818696136411586,2.499053699646248,0.08342162768046062,0.09485164420755476
ff_avg,44,400,0.05,6,-0.264247811825542,3.1752475605469113,2.527025078020719,0.4589239756266276,0.13924408505880473
ff_avg,45,250,0.15,5,-0.40260929717804267,3.3382167780053105,2.657224813183612,0.25364073117574054,0.24057732971560375
ff_avg,46,100,0.02,8,-0.04422825512833469,2.8899132571491726,2.2464656666633602,0.14253497123718262,0.019545959357311102
ff_avg,47,500,0.2,8,-0.39976091682276643,3.3372917654464676,2.6448289259250193,0.6988546053568522,0.20450798388901584
ff_avg,48,250,0.3,8,-0.3969028038860791,3.336384346412949,2.623977084944306,0.349173625310262,0.10346165514839015
ff_avg,49,500,0.08,4,-0.3572783194812806,3.282571090228897,2.6186288768006087,0.43172240257263184,0.23928445380584415
ff_avg,50,100,0.08,5,-0.11972686427766743,2.990466168431164,2.3351342625009055,0.1025400161743164,0.05374569019962933
ff_avg,51,200,0.15,9,-0.29790950894655266,3.2187791690346175,2.5469816636907763,0.3056197166442871,0.1325059250777395
ff_avg,52,500,0.1,5,-0.30135432148722585,3.222061685486997,2.5310624171502862,0.502871592839559,0.12409433897261779
ff_avg,53,50,0.3,10,-0.43351621466029466,3.3822901248169637,2.676971501664186,0.08308966954549153,0.13089569607698778
ff_avg,54,500,0.01,10,-0.11590391338610669,2.9853145948718343,2.349658851986229,0.8274211883544922,0.07240378519725364
ff_avg,55,100,0.01,9,-0.020335613197866625,2.8570506405087848,2.200339543435128,0.15604329109191895,0.009603529552237536
ff_avg,56,50,0.01,5,-0.005326609817890941,2.8362688425080775,2.1555752026796675,0.051519155502319336,0.0011737536024703694
ff_avg,57,250,0.08,10,-0.2018295439597456,3.098171459673067,2.445423177738969,0.4070943196614583,0.10352859532901527
ff_avg,58,300,0.05,8,-0.19963507025866037,3.0947427524205326,2.4420595907605205,0.42298634847005206,0.10662755456333342
ff_avg,59,150,0.02,4,-0.03865591148585009,2.8823035399431185,2.240398017739691,0.13034296035766602,0.022921637135947064
ff_avg,60,200,0.3,4,-0.7180591305883209,3.6794087206126496,2.9192414475755997,0.17345174153645834,0.47849263360301075
ff_avg,61,200,0.01,5,-0.025183876784369435,2.86375015623406,2.2097860614632148,0.20284501711527506,0.011800528218596968
